state_id,county_id,voting_district,GEOID20,n_vote_dem_2020,n_vote_rep_2020,x,y
NC,Pitt County,000701,37147000701,624.6,916.7,1648371.9729381944,1563273.4389950512
NC,Pitt County,000901,37147000901,224.7,339.5,1639755.5762766167,1560913.5174587776
NC,Pitt County,001001,37147001001,925.0,1192.8,1665660.5652398067,1533847.214360903
NC,Pitt County,001101,37147001101,426.8,507.5,1679928.8987477114,1554311.2539880099
NC,Pitt County,001201,37147001201,1350.9,1266.7,1673508.6441495225,1563437.5279561656
NC,Pitt County,001301,37147001301,203.6,628.0,1671730.9477177588,1539487.5125132087
NC,Pitt County,001501,37147001501,680.7,67.0,1661332.0345307337,1561433.6450101617
NC,Pitt County,001503,37147001503,1521.8,308.7,1659542.9636941722,1559246.7991667488
NC,Pitt County,001506,37147001506,983.2,346.2,1662026.389069691,1556658.1116374764
NC,Pitt County,001507,37147001507,1352.4,825.4,1664301.125519874,1557951.1007178568
NC,Pitt County,001509,37147001509,1853.6,1214.1,1666466.9882120632,1558024.4053764716
NC,Pitt County,00200A,3714700200A,774.1,1074.3,1657181.2072936029,1542010.2907847094
NC,Pitt County,00200B,3714700200B,1040.3,697.8,1663576.2689988331,1541553.02415957
NC,Pitt County,00800A,3714700800A,935.6,853.6,1639879.1071815905,1554768.9864293544
NC,Pitt County,00800B,3714700800B,838.3,625.6,1646721.4640781148,1550977.3164278064
NC,Pitt County,01102A,3714701102A,1067.0,1440.2,1669232.2811098073,1555889.7387469213
NC,Pitt County,01102B,3714701102B,1050.3,1932.6,1673796.9099492168,1556478.6572353598
NC,Pitt County,01403B,3714701403B,2000.3,1807.0,1662520.59941476,1550263.874799276
NC,Pitt County,01504A,3714701504A,1536.8,240.2,1658513.3312006565,1558031.0065050796
NC,Pitt County,01504B,3714701504B,2352.7,754.8,1658278.3442109043,1556038.4446082546
NC,Pitt County,01505A,3714701505A,1428.2,368.2,1659583.6313878957,1554829.8581098467
NC,Pitt County,01505B,3714701505B,1673.4,135.2,1661017.0750610316,1555854.1514404116
NC,Pitt County,01507B,3714701507B,627.5,483.2,1663171.228441533,1557693.6229050772
NC,Pitt County,01508A,3714701508A,510.3,559.5,1662602.680019573,1558860.5675944127
NC,Pitt County,01508B,3714701508B,711.0,448.6,1664393.037489284,1559001.6166995044
NC,Pitt County,01510A,3714701510A,786.7,1021.6,1664480.9339402416,1555629.9677267051
NC,Pitt County,01510B,3714701510B,1089.5,1013.9,1666128.5133100462,1555756.4832891768
NC,Pitt County,01511A,3714701511A,1213.9,1606.1,1662436.3235804464,1553287.147078495
NC,Pitt County,01511B,3714701511B,1466.9,1085.9,1663559.1118750665,1554735.278638155
NC,Pitt County,01512A,3714701512A,2404.8,1542.7,1658106.4564359244,1552188.9294672047
NC,Pitt County,01512B,3714701512B,1202.8,626.5,1660983.3373483059,1552724.4368200009
NC,Pitt County,01513A,3714701513A,1208.0,1259.1,1664844.034674574,1550350.7167515003
NC,Pitt County,01513B,3714701513B,923.2,1008.5,1666361.5127079508,1552147.845716702
NC,Pitt County,1403A1,371471403A1,1135.5,1381.9,1656682.0827369601,1548222.3281715962
NC,Pitt County,1403A2,371471403A2,1287.5,1173.5,1662801.473413385,1546879.3663523088
NC,Polk County,00CG05,3714900CG05,237.3,883.9,1238551.8868821277,1457235.7408043598
NC,Polk County,00CL07,3714900CL07,643.8,1030.6,1243672.9541025753,1447198.8850307676
NC,Polk County,00CL08,3714900CL08,729.5,1208.3,1245182.9792687306,1442904.896336232
NC,Polk County,00GC09,3714900GC09,646.5,1258.7,1255347.8844398386,1445732.6070942697
NC,Polk County,00SA04,3714900SA04,497.9,697.5,1230831.5982253035,1444240.75219906
NC,Polk County,00WO06,3714900WO06,387.4,811.2,1243556.6498558898,1452384.4567385395
NC,Polk County,0TR123,371490TR123,1180.7,1024.7,1236286.2643792406,1440876.626405969
NC,Randolph County,0000AE,371510000AE,1431.6,1498.5,1446711.0975789668,1530946.4009326722
NC,Randolph County,0000AN,371510000AN,940.0,1623.5,1444130.0338256233,1534942.5851876508
NC,Randolph County,0000AR,371510000AR,1412.3,4483.4,1428191.4965022795,1548653.7446747192
NC,Randolph County,0000AS,371510000AS,838.6,2072.9,1446623.098191332,1526535.4012726645
NC,Randolph County,0000AW,371510000AW,1496.8,2380.3,1442607.6565287996,1530642.360577111
NC,Randolph County,0000BC,371510000BC,377.6,1915.0,1437588.5761824984,1534451.8158282994
NC,Randolph County,0000DR,371510000DR,645.1,2451.0,1451668.781953547,1536484.4641384347
NC,Randolph County,0000GR,371510000GR,589.4,2093.5,1452583.2026711432,1524588.0955789718
NC,Randolph County,0000LB,371510000LB,742.0,1237.0,1462083.131640506,1550486.637009669
NC,Randolph County,0000LC,371510000LC,362.4,1332.1,1442048.1944486657,1548752.4229481553
NC,Randolph County,0000NM,371510000NM,500.5,2628.4,1435949.1080168488,1545251.4499190645
NC,Randolph County,0000PR,371510000PR,729.1,3385.5,1451506.3672552463,1547623.6017012883
NC,Randolph County,0000RM,371510000RM,628.5,1301.5,1460497.7317333145,1536283.3754919474
NC,Randolph County,0000RN,371510000RN,1006.9,2862.7,1443962.689185137,1540826.4616759357
NC,Randolph County,0000SE,371510000SE,255.5,1265.5,1464413.2059890772,1524612.9623663437
NC,Randolph County,0000SO,371510000SO,472.9,2132.8,1457142.0203183147,1514676.427198839
NC,Randolph County,0000ST,371510000ST,307.9,1174.8,1462399.0123988457,1542194.963421643
NC,Randolph County,0000SW,371510000SW,272.0,1720.4,1430080.8146890623,1515728.0793776256
NC,Randolph County,0000TB,371510000TB,268.0,1763.4,1427742.7755566048,1531536.089987096
NC,Randolph County,0000TR,371510000TR,1158.0,4805.6,1425341.2821274914,1544441.780643896
NC,Randolph County,0000TT,371510000TT,459.7,2536.9,1427992.632694347,1538572.712514288
NC,Randolph County,0000UG,371510000UG,1159.4,4122.4,1441057.9047820715,1516792.8227677648
NC,Richmond County,000001,37153000001,1835.8,1137.8,1462494.4295916164,1444522.584502602
NC,Richmond County,000002,37153000002,1372.4,2036.4,1460209.2741999784,1449049.5991155747
NC,Richmond County,000003,37153000003,187.1,432.1,1464291.2836793733,1452244.4328263851
NC,Richmond County,000004,37153000004,520.7,507.7,1464131.7329835768,1440631.575584483
NC,Richmond County,000005,37153000005,128.1,201.1,1462027.5058321678,1441134.0197875465
NC,Richmond County,000006,37153000006,264.9,634.1,1458907.714321281,1440508.3241507283
NC,Richmond County,000007,37153000007,310.1,318.9,1459181.4793392655,1433579.2282724404
NC,Richmond County,000008,37153000008,1408.4,1044.2,1475281.0573691467,1445548.564234588
NC,Richmond County,000009,37153000009,1516.0,1883.6,1470782.1680888408,1436185.9766252737
NC,Richmond County,000010,37153000010,369.3,207.2,1476128.9012123854,1461384.1804490304
NC,Richmond County,000011,37153000011,346.2,464.3,1470289.338784934,1453587.0805377443
NC,Richmond County,000012,37153000012,493.5,623.3,1463363.5824424203,1460584.182264074
NC,Richmond County,000013,37153000013,235.5,316.5,1462345.8212376274,1467782.9583550799
NC,Richmond County,000014,37153000014,66.7,39.3,1440448.6871676533,1462555.808160171
NC,Richmond County,000015,37153000015,38.9,100.2,1451516.5146450826,1464521.1875222982
NC,Richmond County,000016,37153000016,43.0,191.6,1455096.8566410388,1454463.3175683436
NC,Robeson County,000001,37155000001,233.3,362.5,1506529.7735331706,1417252.0820050251
NC,Robeson County,000002,37155000002,733.1,526.8,1528552.173912202,1416590.760462489
NC,Robeson County,000003,37155000003,365.5,785.3,1542359.2065145806,1411896.9318845617
NC,Robeson County,000004,37155000004,420.8,775.2,1525613.9907750564,1430533.9678912545
NC,Robeson County,000007,37155000007,278.1,187.9,1522386.011625928,1400328.9004856686
NC,Robeson County,000008,37155000008,310.1,806.3,1548841.5129790534,1430756.6952369413
NC,Robeson County,000009,37155000009,391.5,440.7,1542911.2215309823,1435318.6289223656
NC,Robeson County,000010,37155000010,300.0,324.0,1526764.8805911853,1449661.9397153065
NC,Robeson County,000011,37155000011,958.4,1800.4,1537341.462788134,1427004.429107599
NC,Robeson County,000012,37155000012,813.7,384.3,1540307.2898245098,1426730.0472214478
NC,Robeson County,000013,37155000013,562.5,528.8,1539768.5594655431,1423387.7444234588
NC,Robeson County,000014,37155000014,315.9,299.7,1539885.1945309432,1420812.4730841282
NC,Robeson County,000015,37155000015,514.2,108.4,1537897.5350292658,1420120.8796889621
NC,Robeson County,000016,37155000016,628.9,39.1,1535539.9295807923,1420308.0756728067
NC,Robeson County,000017,37155000017,145.6,101.1,1534121.53146351,1421419.4221679156
NC,Robeson County,000019,37155000019,1247.8,562.6,1504692.153510069,1424358.4419635355
NC,Robeson County,000020,37155000020,334.5,397.8,1540207.946857604,1403814.5865867124
NC,Robeson County,000021,37155000021,620.8,713.8,1533190.1925825253,1453376.471166332
NC,Robeson County,000022,37155000022,871.5,791.6,1520121.7889755995,1428045.927776449
NC,Robeson County,000023,37155000023,817.2,1106.8,1519537.3391438855,1423216.049090487
NC,Robeson County,000024,37155000024,260.0,358.7,1521399.8825099992,1434844.6200512305
NC,Robeson County,000025,37155000025,394.8,486.1,1528663.0944088355,1424497.8269745556
NC,Robeson County,000028,37155000028,247.1,376.2,1527379.7454627114,1441246.2143369503
NC,Robeson County,000029,37155000029,605.5,307.5,1513893.215498845,1408053.9930824772
NC,Robeson County,000030,37155000030,552.2,796.7,1533464.2316738155,1433324.7190980741
NC,Robeson County,000033,37155000033,161.5,175.2,1522305.0140213124,1445210.9617465024
NC,Robeson County,000034,37155000034,252.2,549.7,1509115.2721952565,1437593.9482392464
NC,Robeson County,000035,37155000035,377.6,879.6,1513393.7379662166,1431209.62327897
NC,Robeson County,000036,37155000036,362.2,299.5,1536187.8696627405,1413243.4728645391
NC,Robeson County,000037,37155000037,71.4,323.2,1537251.5533647225,1395544.6065843487
NC,Robeson County,000038,37155000038,93.0,150.6,1523711.676628603,1409203.3723675099
NC,Robeson County,000039,37155000039,417.9,484.5,1517020.3637989096,1416286.0107207738
NC,Robeson County,000040,37155000040,176.8,162.1,1530798.2109921854,1394297.7791220197
NC,Robeson County,000041,37155000041,532.6,1388.9,1547765.9410219784,1416979.7165035722
NC,Robeson County,00005A,3715500005A,1320.8,755.8,1529794.6192289311,1404816.3924823133
NC,Robeson County,00011A,3715500011A,360.1,537.0,1532498.6113034617,1426354.9392500771
NC,Robeson County,00018A,3715500018A,542.0,631.0,1536478.1638274563,1423420.9757305786
NC,Robeson County,00026A,3715500026A,1437.7,596.8,1518731.420773749,1440633.4350417254
NC,Robeson County,00032A,3715500032A,1391.0,1477.3,1536845.7468610841,1443677.9201100802
NC,Rockingham County,0000DR,371570000DR,578.8,850.0,1440882.3708727842,1621173.6659119215
NC,Rockingham County,0000EC,371570000EC,1050.2,1488.1,1435398.6553059674,1619104.3281576375
NC,Rockingham County,0000HO,371570000HO,428.4,995.8,1425286.1961620315,1599386.8334392887
NC,Rockingham County,0000HU,371570000HU,781.3,2264.4,1418399.868318968,1593818.1131736506
NC,Rockingham County,0000IR,371570000IR,482.3,1412.8,1440061.7723340872,1593734.8256556352
NC,Rockingham County,0000LI,371570000LI,812.1,1951.7,1449390.9400755307,1616300.689498794
NC,Rockingham County,0000MA,371570000MA,893.8,1944.8,1422933.478731296,1614177.0472230604
NC,Rockingham County,0000MC,371570000MC,1600.4,1700.4,1445190.434904881,1598340.4232037985
NC,Rockingham County,0000MS,371570000MS,2993.4,2390.4,1443152.8334733585,1602340.7459403453
NC,Rockingham County,0000NB,371570000NB,626.6,1998.2,1429517.3207496163,1594912.772601337
NC,Rockingham County,0000RC,371570000RC,1223.5,2675.4,1436865.4676055007,1608565.748752292
NC,Rockingham County,0000SE,371570000SE,1208.1,1648.1,1453457.1564233413,1599808.4730581248
NC,Rockingham County,0000WS,371570000WS,1643.5,2917.6,1416744.3835753638,1607387.3505955974
NC,Rockingham County,00ED-1,3715700ED-1,1033.4,1690.1,1431432.2793655638,1618027.7282140267
NC,Rockingham County,00LK-2,3715700LK-2,920.9,1435.0,1429887.5158363082,1614903.2274041178
NC,Rowan County,000001,37159000001,228.7,1093.7,1392803.014727456,1500415.8223937768
NC,Rowan County,000002,37159000002,424.4,502.6,1377037.2128565817,1497533.8250165088
NC,Rowan County,000003,37159000003,297.5,1453.4,1384795.3081926876,1503354.335514825
NC,Rowan County,000004,37159000004,578.0,2388.8,1370366.2714374738,1504755.064640551
NC,Rowan County,000007,37159000007,478.1,910.6,1366955.869752599,1519849.5518444811
NC,Rowan County,000008,37159000008,789.2,1632.2,1379109.522364491,1509926.3870329047
NC,Rowan County,000009,37159000009,252.3,1255.7,1372724.604459272,1498676.0195038277
NC,Rowan County,000010,37159000010,498.1,1628.8,1388018.5967086498,1507360.196802812
NC,Rowan County,000011,37159000011,684.6,1313.2,1382582.0566069975,1522941.345920273
NC,Rowan County,000012,37159000012,642.0,655.5,1378964.7207302954,1519178.9354591167
NC,Rowan County,000013,37159000013,246.7,1327.5,1388139.4625683764,1499909.2267499694
NC,Rowan County,000015,37159000015,602.2,1846.9,1397014.6082743662,1513398.9311757535
NC,Rowan County,000016,37159000016,549.1,749.6,1375864.4537622791,1495943.2742518529
NC,Rowan County,000017,37159000017,563.5,1072.0,1379156.2392458753,1496067.9149404548
NC,Rowan County,000018,37159000018,490.6,64.9,1390692.720764296,1517057.7774920748
NC,Rowan County,000021,37159000021,656.8,1307.1,1379107.915031913,1515237.3252051452
NC,Rowan County,000022,37159000022,101.3,557.7,1409000.0078472737,1504378.069947772
NC,Rowan County,000023,37159000023,170.7,954.0,1403404.061429151,1507682.9580476617
NC,Rowan County,000024,37159000024,226.5,803.6,1364827.3000071878,1510984.9140686959
NC,Rowan County,000025,37159000025,462.8,2076.3,1397390.1839117669,1501482.8489895395
NC,Rowan County,000026,37159000026,251.1,1138.2,1396446.5180684126,1507006.8451813445
NC,Rowan County,000027,37159000027,245.0,680.1,1367276.2938614208,1527643.8610947062
NC,Rowan County,000028,37159000028,859.4,689.8,1390656.2833198165,1519697.885673948
NC,Rowan County,000029,37159000029,208.0,693.5,1372037.980560054,1514107.722911303
NC,Rowan County,000030,37159000030,619.4,975.7,1383600.5997372586,1509545.5267302697
NC,Rowan County,000031,37159000031,322.1,817.5,1396457.2528579938,1519290.9967611441
NC,Rowan County,000032,37159000032,343.0,820.6,1375508.7213506496,1524532.014371221
NC,Rowan County,000033,37159000033,195.1,1189.5,1382446.3830473975,1499329.0471675848
NC,Rowan County,000034,37159000034,1021.5,748.0,1384530.050704742,1513191.4157552863
NC,Rowan County,000035,37159000035,590.7,255.6,1385547.3084453186,1514726.9931257174
NC,Rowan County,000036,37159000036,1213.4,713.7,1387947.9027463286,1512855.9799731772
NC,Rowan County,000038,37159000038,1195.2,604.4,1389077.5890715937,1514629.1560460385
NC,Rowan County,000039,37159000039,707.1,694.5,1385992.2969748292,1517722.8044731782
NC,Rowan County,000040,37159000040,976.3,772.2,1387461.1605717677,1516771.6693879685
NC,Rowan County,000041,37159000041,1048.2,785.2,1383870.5808562965,1517601.2879663534
NC,Rowan County,000042,37159000042,904.1,40.6,1384926.6629118512,1515698.3324624172
NC,Rowan County,000044,37159000044,306.2,1550.6,1369237.7841073568,1496297.513105832
NC,Rowan County,000045,37159000045,455.3,486.0,1387580.7866394797,1521041.9516306953
NC,Rowan County,00005A,3715900005A,761.3,2174.6,1379207.1280078422,1503790.25717008
NC,Rowan County,00014A,3715900014A,819.9,2243.4,1391753.8159272794,1508644.809840963
NC,Rowan County,00019A,3715900019A,745.5,2246.7,1376978.3391824048,1500064.2437643274
NC,Rutherford County,000011,37161000011,823.0,2967.2,1278101.5674293006,1461653.8010944806
NC,Rutherford County,000013,37161000013,1216.8,1491.7,1266902.9655610109,1459562.0027764747
NC,Rutherford County,000014,37161000014,640.7,1013.1,1270605.0207532737,1458595.8979479747
NC,Rutherford County,000018,37161000018,454.2,1091.1,1251121.7834132912,1462864.5685382802
NC,Rutherford County,000019,37161000019,315.1,1035.8,1273932.2921885808,1448841.2680199824
NC,Rutherford County,000027,37161000027,873.7,1586.4,1258606.1632727152,1461226.5643543906
NC,Rutherford County,000028,37161000028,339.6,790.8,1261702.2015154473,1463133.6009971101
NC,Rutherford County,000029,37161000029,422.8,933.9,1271291.5584847573,1454550.4772073852
NC,Rutherford County,000030,37161000030,1006.7,1261.0,1263406.2338450286,1459516.8842651332
NC,Rutherford County,000034,37161000034,220.4,835.5,1259191.0819952688,1453959.2388321743
NC,Rutherford County,00003A,3716100003A,258.4,1276.9,1271039.7577671846,1470244.9021635035
NC,Rutherford County,00004A,3716100004A,384.8,1208.7,1262517.6409502286,1473403.8212163388
NC,Rutherford County,00005A,3716100005A,469.0,1349.3,1277376.8596868764,1448650.8609191186
NC,Rutherford County,00006A,3716100006A,722.8,1093.4,1238602.440795139,1467691.512520562
NC,Rutherford County,00009A,3716100009A,456.8,1947.4,1266572.6027382165,1447722.5995821247
NC,Rutherford County,00010A,3716100010A,175.4,747.4,1275849.9720832435,1479915.836049126
NC,Rutherford County,00016A,3716100016A,423.2,1501.7,1251710.1299603523,1472210.7694195528
NC,Sampson County,00AUTR,3716300AUTR,264.5,898.8,1566951.6988028015,1476944.0227095296
NC,Sampson County,00CLCE,3716300CLCE,565.5,92.3,1589814.1427037984,1474794.964725698
NC,Sampson County,00CLEA,3716300CLEA,1244.4,742.5,1594921.401527526,1477613.4136669333
NC,Sampson County,00CLEM,3716300CLEM,298.3,750.3,1562875.741219136,1481062.606213162
NC,Sampson County,00CLNE,3716300CLNE,558.0,893.0,1590456.0576973993,1477528.8740919812
NC,Sampson County,00CLSW,3716300CLSW,468.6,596.1,1590568.8914720987,1468951.5070367977
NC,Sampson County,00CLWE,3716300CLWE,495.9,804.4,1585641.2586959295,1472015.8799865746
NC,Sampson County,00GARL,3716300GARL,502.8,363.3,1588990.4964110367,1451145.3870915212
NC,Sampson County,00GIDD,3716300GIDD,434.8,389.4,1595714.56379554,1492871.9152047224
NC,Sampson County,00HARR,3716300HARR,850.6,401.6,1604303.9715661022,1442735.7876609985
NC,Sampson County,00HERR,3716300HERR,80.5,502.0,1574605.3494847545,1483218.386198149
NC,Sampson County,00INGO,3716300INGO,447.5,394.0,1595721.862739247,1458171.98117659
NC,Sampson County,00KEEN,3716300KEEN,277.6,619.1,1589863.5118765773,1486681.1854784768
NC,Sampson County,00KFRK,3716300KFRK,551.5,737.4,1583050.3331198664,1481791.2200857953
NC,Sampson County,00LAKE,3716300LAKE,1224.2,684.7,1578796.1843423622,1466655.5210184127
NC,Sampson County,00MING,3716300MING,441.9,1311.9,1566201.863485708,1491406.6081201413
NC,Sampson County,00NGRV,3716300NGRV,369.1,674.9,1586895.2108289476,1500472.2875696586
NC,Sampson County,00PLVW,3716300PLVW,378.3,1536.8,1567779.4111987439,1499489.5714370569
NC,Sampson County,00ROSE,3716300ROSE,285.3,692.9,1570241.6922845652,1467303.0120033084
NC,Sampson County,00ROWA,3716300ROWA,492.1,652.2,1598291.1090336903,1466080.6523203163
NC,Sampson County,00SBRG,3716300SBRG,223.3,480.4,1575577.5009435767,1475806.3065268828
NC,Sampson County,00TURK,3716300TURK,427.3,392.2,1603221.196785728,1475864.9206060218
NC,Sampson County,00WBRK,3716300WBRK,297.5,813.8,1578788.9405787664,1494168.2902770285
NC,Scotland County,000003,37165000003,1014.3,977.7,1490199.7511072932,1429897.9573989876
NC,Scotland County,000004,37165000004,1167.9,1413.4,1491582.932237427,1425579.7183118223
NC,Scotland County,000007,37165000007,1230.4,749.7,1496037.8066016524,1447798.9078127618
NC,Scotland County,001-16,37165001-16,1514.1,445.6,1499701.742598128,1433812.0803171068
NC,Scotland County,002-25,37165002-25,1112.8,897.1,1496705.2284603377,1424655.1603359862
NC,Scotland County,005-10,37165005-10,575.2,677.8,1482775.9858815523,1429027.7564477168
NC,Scotland County,006-89,37165006-89,756.1,1247.1,1486612.550485059,1444027.8096290934
NC,Stanly County,000003,37167000003,754.5,878.8,1417980.2723517944,1485767.9696872446
NC,Stanly County,000007,37167000007,618.4,938.2,1420177.0115909083,1485376.4625356595
NC,Stanly County,000008,37167000008,979.9,203.1,1418560.1400187789,1483738.7989727706
NC,Stanly County,000010,37167000010,311.0,583.3,1415974.8998844703,1482815.7801065166
NC,Stanly County,000011,37167000011,272.9,740.6,1416616.435769136,1488508.1647093487
NC,Stanly County,000013,37167000013,300.8,1008.7,1417711.9053509913,1480119.4921133006
NC,Stanly County,000014,37167000014,179.3,582.4,1424981.4590514328,1482919.424699497
NC,Stanly County,000015,37167000015,394.2,595.9,1425110.1388544834,1489139.6980184333
NC,Stanly County,000016,37167000016,292.0,624.8,1420588.0116356362,1492977.990534536
NC,Stanly County,000017,37167000017,323.3,1143.1,1415363.2488281734,1495196.4149886856
NC,Stanly County,000018,37167000018,244.8,635.7,1409628.014378716,1497624.7957590523
NC,Stanly County,000019,37167000019,212.7,1002.6,1407118.1105666112,1490197.0601759548
NC,Stanly County,000020,37167000020,285.6,1591.7,1405310.9333318346,1481628.4131557874
NC,Stanly County,000021,37167000021,158.1,895.5,1411503.8151976962,1476914.9623721337
NC,Stanly County,000022,37167000022,328.3,1118.0,1410259.2464848144,1467461.010555575
NC,Stanly County,000023,37167000023,337.4,1794.2,1405667.4577817349,1470874.512881718
NC,Stanly County,000024,37167000024,444.1,2108.4,1399674.1826030111,1473323.96436342
NC,Stanly County,000025,37167000025,361.0,1857.9,1398866.777208927,1464374.262102335
NC,Stanly County,000026,37167000026,285.0,950.9,1418492.5531674775,1469453.7133206017
NC,Stanly County,000027,37167000027,513.4,1323.5,1426088.8760756466,1474653.1289683287
NC,Stanly County,000028,37167000028,399.4,590.3,1426683.3673722637,1468757.2996370657
NC,Stanly County,000212,37167000212,423.6,1137.1,1413624.569079332,1486740.2931198785
NC,Stokes County,000001,37169000001,147.4,450.6,1396074.4959228206,1600581.5295043667
NC,Stokes County,000002,37169000002,307.5,965.6,1403993.8446945713,1611889.2209338003
NC,Stokes County,000003,37169000003,172.3,776.0,1393123.9992501845,1609113.060185399
NC,Stokes County,000004,37169000004,309.5,1194.6,1383409.9385842402,1587420.224062224
NC,Stokes County,000007,37169000007,119.1,306.8,1381856.8792184156,1603226.2042310808
NC,Stokes County,000008,37169000008,198.4,822.9,1382739.002252759,1599155.155812639
NC,Stokes County,000009,37169000009,365.7,1166.0,1379514.7453830733,1590504.770746813
NC,Stokes County,000010,37169000010,621.0,1910.9,1387646.6419984398,1584795.4191462945
NC,Stokes County,000011,37169000011,628.2,1930.3,1383078.724739031,1583502.8743094036
NC,Stokes County,000012,37169000012,299.6,1094.9,1386825.462164281,1593794.5276893051
NC,Stokes County,000013,37169000013,260.9,1004.7,1390667.8776743144,1586749.0682349633
NC,Stokes County,000014,37169000014,353.1,1298.7,1397545.2989914112,1594694.243916641
NC,Stokes County,000015,37169000015,280.1,866.6,1396307.1186933103,1587613.3822734924
NC,Stokes County,000017,37169000017,366.2,851.7,1402326.0622099505,1588508.4827959286
NC,Stokes County,000020,37169000020,251.7,745.4,1407584.0587448527,1603052.8976461228
NC,Stokes County,000506,37169000506,291.6,827.2,1381554.883959211,1609388.6322441169
NC,Stokes County,001618,37169001618,598.2,906.1,1406555.242842108,1590831.0737608036
NC,Stokes County,001819,37169001819,271.7,553.5,1410958.6745412599,1593350.399482013
NC,Surry County,000001,37171000001,320.5,1156.3,1337653.5182010084,1590837.5926701801
NC,Surry County,000004,37171000004,394.3,953.9,1352488.6362051733,1588259.3732257092
NC,Surry County,000005,37171000005,281.7,1438.5,1362420.9062981948,1593170.0426583844
NC,Surry County,000009,37171000009,257.7,859.7,1338459.5976243613,1601426.7796999575
NC,Surry County,000010,37171000010,145.4,680.4,1367547.9036579654,1596926.2212326578
NC,Surry County,000011,37171000011,329.0,788.6,1350964.680892241,1581779.4175722615
NC,Surry County,000012,37171000012,544.8,882.6,1360502.7684428175,1604401.5627226562
NC,Surry County,000013,37171000013,401.7,589.9,1360579.745555683,1607458.8507170482
NC,Surry County,000015,37171000015,383.9,947.1,1364343.0060252629,1608895.1107715773
NC,Surry County,000016,37171000016,235.0,793.0,1364469.991467611,1603666.5670641912
NC,Surry County,000017,37171000017,259.1,697.5,1361282.9892628451,1600233.973635244
NC,Surry County,000018,37171000018,395.5,1206.6,1356657.129593822,1601914.698034185
NC,Surry County,000019,37171000019,568.8,1307.6,1355468.363428206,1607824.7111221745
NC,Surry County,000022,37171000022,233.0,687.2,1359669.3933268762,1583334.308175847
NC,Surry County,000023,37171000023,212.2,570.9,1373543.663842794,1584787.0499041525
NC,Surry County,000024,37171000024,115.5,427.1,1366599.4080838664,1585106.6679440415
NC,Surry County,000025,37171000025,323.4,1032.3,1345017.1897739,1602484.9272939293
NC,Surry County,000026,37171000026,430.2,1575.7,1349714.3230860094,1606060.0454670817
NC,Surry County,000027,37171000027,234.5,848.8,1371095.3213377644,1607676.0320452019
NC,Surry County,000028,37171000028,164.3,515.8,1370112.2501927807,1601563.03328058
NC,Surry County,000029,37171000029,629.1,1535.7,1351177.5187180254,1594842.3874432722
NC,Surry County,000030,37171000030,1106.2,2023.9,1344422.8720178977,1578200.0505128312
NC,Surry County,000031,37171000031,843.6,1443.3,1359206.695317457,1609458.2387797711
NC,Surry County,000032,37171000032,480.8,1035.2,1372957.5145277171,1593569.5728758248
NC,Swain County,000BC1,37173000BC1,780.2,1266.4,1121468.7254930013,1452817.1690138995
NC,Swain County,000BC2,37173000BC2,471.7,674.7,1126934.2424007633,1458248.9660939737
NC,Swain County,00WHCH,3717300WHCH,895.6,667.7,1138355.4133197314,1466102.962018187
NC,Swain County,ALARKA,37173ALARKA,202.8,355.2,1130265.8164760733,1441416.671603081
NC,Swain County,ALMOND,37173ALMOND,343.3,606.4,1107201.3964467263,1448830.3568798536
NC,Transylvania County,0000B1,371750000B1,802.8,507.7,1193518.5917245573,1434342.770390415
NC,Transylvania County,0000B2,371750000B2,674.4,435.3,1191048.2184104181,1436076.257119947
NC,Transylvania County,0000B3,371750000B3,797.9,662.5,1191789.9822887564,1438760.2486599365
NC,Transylvania County,0000B4,371750000B4,686.2,452.1,1194877.971384535,1436500.2192518085
NC,Transylvania County,0000BD,371750000BD,690.3,1212.8,1194324.6875501992,1448025.7723680136
NC,Transylvania County,0000CC,371750000CC,559.9,1146.9,1188080.0914704928,1432501.5547928943
NC,Transylvania County,0000CM,371750000CM,296.3,319.8,1202980.240737218,1429404.547078754
NC,Transylvania County,0000DR,371750000DR,940.2,964.8,1195757.025315911,1429773.4988138664
NC,Transylvania County,0000EF,371750000EF,332.5,413.6,1193780.1258968895,1422985.2545079999
NC,Transylvania County,0000LR,371750000LR,424.8,806.7,1202102.5547237834,1437079.8269378091
NC,Transylvania County,0000PF,371750000PF,335.3,559.9,1188422.9162410037,1442634.6319860155
NC,Transylvania County,0000RE,371750000RE,312.6,1032.6,1185587.7296616754,1421194.1772046296
NC,Transylvania County,0000WC,371750000WC,575.6,704.9,1197666.6761163285,1435629.0698981285
NC,Transylvania County,000TC1,37175000TC1,102.6,527.5,1179182.568382942,1432394.2388460238
NC,Transylvania County,000TC7,37175000TC7,335.8,878.8,1175447.1097346018,1418554.7374328345
NC,Tyrrell County,000001,37177000001,125.2,23.1,1769461.440286303,1621436.5438022728
NC,Tyrrell County,000002,37177000002,379.0,530.5,1753435.7041445682,1615167.0384806427
NC,Tyrrell County,000003,37177000003,110.7,164.9,1764471.6162562661,1596752.259859512
NC,Tyrrell County,000014,37177000014,10.5,42.9,1761336.5224264918,1584642.4621576318
NC,Tyrrell County,000015,37177000015,154.8,156.2,1747038.4753252321,1610685.5264444752
NC,Tyrrell County,000016,37177000016,9.7,18.7,1747345.5591194686,1593327.9057883176
